X-Position,Y-Position,Width,Height
tensor(62.5009),tensor(314.7521),tensor(26.1115),tensor(34.9055)
tensor(364.1414),tensor(285.3774),tensor(13.1859),tensor(19.5067)
tensor(166.5040),tensor(283.6901),tensor(14.6245),tensor(18.5413)
tensor(337.4203),tensor(272.8630),tensor(9.4889),tensor(14.5184)
----- NEW FRAME -----
tensor(447.1085),tensor(321.9313),tensor(26.2269),tensor(40.9436)
tensor(32.1693),tensor(320.0142),tensor(30.5007),tensor(39.6731)
tensor(368.8094),tensor(285.3437),tensor(13.2728),tensor(20.4471)
tensor(158.1811),tensor(283.6400),tensor(15.1876),tensor(19.1136)
tensor(338.8464),tensor(272.1504),tensor(10.2318),tensor(15.1561)
----- NEW FRAME -----
tensor(468.9337),tensor(330.0928),tensor(29.1345),tensor(47.9635)
tensor(7.4685),tensor(325.6334),tensor(14.9371),tensor(43.8695)
tensor(374.8253),tensor(285.2112),tensor(14.8511),tensor(23.2960)
tensor(151.5989),tensor(282.6200),tensor(14.7229),tensor(20.9050)
----- NEW FRAME -----
tensor(497.7854),tensor(341.3760),tensor(34.7995),tensor(53.4648)
tensor(382.1525),tensor(287.4405),tensor(16.1765),tensor(24.8104)
tensor(142.8637),tensor(284.0418),tensor(17.1323),tensor(23.4244)
tensor(451.9110),tensor(399.0510),tensor(8.9220),tensor(12.3926)
tensor(347.6099),tensor(270.9493),tensor(11.1239),tensor(17.3516)
----- NEW FRAME -----
tensor(539.1728),tensor(362.9304),tensor(42.8942),tensor(64.0576)
tensor(391.1810),tensor(290.0342),tensor(17.7650),tensor(26.1911)
tensor(354.0710),tensor(272.3181),tensor(11.1952),tensor(16.8729)
tensor(133.3710),tensor(286.8683),tensor(18.0598),tensor(24.5627)
tensor(622.3917),tensor(88.9382),tensor(14.9526),tensor(21.3726)
tensor(453.9774),tensor(400.5658),tensor(8.9102),tensor(12.8775)
----- NEW FRAME -----
tensor(401.6490),tensor(294.9971),tensor(17.6124),tensor(27.8495)
tensor(121.0875),tensor(290.7557),tensor(16.7296),tensor(28.0283)
tensor(602.5654),tensor(388.3565),tensor(45.1411),tensor(70.1492)
tensor(359.0949),tensor(274.6123),tensor(10.7770),tensor(19.1698)
----- NEW FRAME -----
tensor(438.5247),tensor(300.9012),tensor(20.6824),tensor(30.4214)
tensor(131.6815),tensor(295.3767),tensor(19.6826),tensor(28.6742)
tensor(386.1748),tensor(276.9853),tensor(12.2896),tensor(18.8547)
----- NEW FRAME -----
tensor(477.4486),tensor(311.2764),tensor(23.6841),tensor(37.0131)
tensor(132.4468),tensor(303.4507),tensor(22.0484),tensor(33.7683)
tensor(410.4254),tensor(280.8026),tensor(12.5068),tensor(19.6028)
----- NEW FRAME -----
tensor(499.3616),tensor(322.0357),tensor(26.2267),tensor(40.2528)
tensor(99.6214),tensor(314.3943),tensor(26.7975),tensor(36.6516)
tensor(415.9062),tensor(285.1663),tensor(11.4988),tensor(19.9910)
tensor(213.7202),tensor(283.4488),tensor(15.0758),tensor(18.2083)
tensor(457.0620),tensor(401.0826),tensor(10.0745),tensor(13.8536)
----- NEW FRAME -----
tensor(526.2736),tensor(335.0532),tensor(32.5602),tensor(49.0083)
tensor(50.3915),tensor(329.1630),tensor(32.7970),tensor(42.6925)
tensor(417.7265),tensor(287.4834),tensor(13.6021),tensor(22.3575)
tensor(379.1199),tensor(275.8185),tensor(10.3746),tensor(15.9507)
tensor(458.4075),tensor(402.3620),tensor(9.4490),tensor(13.7197)
tensor(197.6066),tensor(286.9664),tensor(15.9403),tensor(20.8516)
----- NEW FRAME -----
tensor(564.9250),tensor(350.9304),tensor(40.8604),tensor(57.0311)
tensor(419.6113),tensor(288.0622),tensor(15.4929),tensor(24.3660)
tensor(377.6085),tensor(274.2096),tensor(10.4777),tensor(15.6544)
tensor(178.5403),tensor(287.9371),tensor(15.1942),tensor(22.9485)
tensor(457.0671),tensor(401.1984),tensor(10.6510),tensor(13.6141)
----- NEW FRAME -----
tensor(626.0913),tensor(376.6039),tensor(27.8174),tensor(80.1877)
tensor(428.8736),tensor(289.6628),tensor(18.4158),tensor(27.5590)
tensor(379.2997),tensor(271.9515),tensor(10.6458),tensor(16.7714)
tensor(159.1841),tensor(288.8695),tensor(18.1046),tensor(24.9788)
tensor(219.4105),tensor(273.6002),tensor(12.1453),tensor(16.7966)
----- NEW FRAME -----
tensor(446.8137),tensor(297.2049),tensor(20.3828),tensor(31.8154)
tensor(143.0028),tensor(296.3493),tensor(19.8508),tensor(27.8926)
tensor(388.0242),tensor(276.0677),tensor(12.3519),tensor(18.8937)
tensor(215.8310),tensor(276.0397),tensor(10.8085),tensor(16.8636)
----- NEW FRAME -----
tensor(507.2128),tensor(307.3374),tensor(26.4026),tensor(41.4962)
tensor(154.8010),tensor(305.0434),tensor(26.1207),tensor(33.8568)
----- NEW FRAME -----
tensor(202.6448),tensor(311.6275),tensor(25.0162),tensor(38.2618)
tensor(626.2924),tensor(323.0148),tensor(27.4152),tensor(46.5745)
tensor(292.1850),tensor(282.8904),tensor(13.5524),tensor(20.6355)
tensor(501.9932),tensor(286.7841),tensor(16.8882),tensor(22.0942)
----- NEW FRAME -----
tensor(187.8032),tensor(323.7646),tensor(28.5241),tensor(45.9215)
tensor(530.7247),tensor(288.9899),tensor(16.1589),tensor(25.0269)
tensor(297.5919),tensor(285.3060),tensor(13.9313),tensor(22.7280)
----- NEW FRAME -----
tensor(157.7639),tensor(343.3192),tensor(38.7587),tensor(56.7591)
tensor(562.0137),tensor(294.8488),tensor(17.6240),tensor(26.6688)
tensor(299.6605),tensor(288.6329),tensor(16.2988),tensor(23.3619)
----- NEW FRAME -----
tensor(101.2205),tensor(380.2757),tensor(54.9222),tensor(84.4038)
tensor(299.4177),tensor(295.5516),tensor(18.3782),tensor(26.2504)
tensor(597.7104),tensor(303.2202),tensor(20.5239),tensor(30.7009)
tensor(344.4876),tensor(275.7471),tensor(10.0071),tensor(16.4941)
tensor(524.1850),tensor(279.5916),tensor(13.2167),tensor(17.8053)
----- NEW FRAME -----
tensor(299.8857),tensor(303.7673),tensor(20.5162),tensor(29.7163)
tensor(348.7889),tensor(279.1670),tensor(12.5347),tensor(16.9634)
tensor(4.8336),tensor(405.3221),tensor(9.6671),tensor(29.8544)
tensor(544.7443),tensor(283.4501),tensor(13.8613),tensor(19.4517)
tensor(635.2765),tensor(310.6456),tensor(9.4471),tensor(31.1029)
----- NEW FRAME -----
tensor(299.7512),tensor(313.4672),tensor(23.0857),tensor(34.2745)
tensor(570.2654),tensor(288.4936),tensor(14.7100),tensor(20.6875)
tensor(355.6991),tensor(283.4686),tensor(12.9659),tensor(18.2915)
tensor(195.6082),tensor(101.1688),tensor(13.2607),tensor(7.4623)
----- NEW FRAME -----
tensor(291.6231),tensor(329.5945),tensor(26.2471),tensor(42.2680)
tensor(356.7449),tensor(288.5708),tensor(14.4995),tensor(21.5717)
tensor(593.5912),tensor(295.9177),tensor(15.3582),tensor(23.8511)
tensor(192.2256),tensor(101.8675),tensor(15.3907),tensor(8.9056)
----- NEW FRAME -----
tensor(236.1366),tensor(349.4743),tensor(41.1591),tensor(47.4309)
tensor(323.2256),tensor(295.0135),tensor(15.7963),tensor(21.3392)
tensor(576.4333),tensor(301.5178),tensor(16.3583),tensor(24.1030)
tensor(520.6151),tensor(288.5635),tensor(12.6287),tensor(18.5887)
----- NEW FRAME -----
tensor(108.5790),tensor(380.0995),tensor(51.9083),tensor(79.3213)
tensor(524.4023),tensor(298.6997),tensor(18.1985),tensor(26.4263)
tensor(255.2826),tensor(295.7563),tensor(18.2287),tensor(23.5427)
tensor(275.5358),tensor(280.6765),tensor(13.4293),tensor(16.0670)
tensor(464.7863),tensor(284.7158),tensor(12.5293),tensor(18.6227)
----- NEW FRAME -----
tensor(232.0114),tensor(291.4002),tensor(19.7632),tensor(29.2463)
tensor(258.4010),tensor(274.8336),tensor(12.6868),tensor(17.9235)
tensor(533.9974),tensor(296.3874),tensor(20.7200),tensor(32.0347)
tensor(461.8152),tensor(278.6596),tensor(14.3282),tensor(21.1901)
----- NEW FRAME -----
tensor(209.2737),tensor(292.9643),tensor(22.8892),tensor(33.0593)
tensor(554.7719),tensor(296.6590),tensor(23.8662),tensor(34.8461)
tensor(243.9034),tensor(272.4460),tensor(14.7297),tensor(18.9514)
tensor(466.3095),tensor(276.0664),tensor(13.8527),tensor(20.9504)
tensor(123.8178),tensor(262.8536),tensor(11.5970),tensor(13.3858)
----- NEW FRAME -----
tensor(557.9276),tensor(305.2805),tensor(26.2576),tensor(37.7411)
tensor(154.7994),tensor(303.8716),tensor(30.1180),tensor(37.9423)
tensor(155.5035),tensor(290.0651),tensor(31.1430),tensor(66.6073)
tensor(208.1197),tensor(276.4779),tensor(17.0139),tensor(20.3731)
tensor(451.6961),tensor(280.1523),tensor(16.6390),tensor(23.7074)
----- NEW FRAME -----
tensor(517.1442),tensor(316.7563),tensor(28.9918),tensor(42.2825)
tensor(31.7430),tensor(323.3101),tensor(39.1388),tensor(48.4554)
tensor(399.4480),tensor(286.2106),tensor(17.3069),tensor(24.9184)
tensor(124.7944),tensor(284.6264),tensor(21.1928),tensor(26.2512)
tensor(340.3652),tensor(277.7953),tensor(15.9888),tensor(20.9642)
----- NEW FRAME -----
tensor(536.5157),tensor(337.5027),tensor(34.1704),tensor(52.1840)
tensor(391.4561),tensor(296.3484),tensor(18.1274),tensor(28.8994)
tensor(80.2473),tensor(296.5554),tensor(22.4887),tensor(28.2405)
tensor(326.9137),tensor(285.2806),tensor(13.8381),tensor(21.0315)
----- NEW FRAME -----
tensor(577.3697),tensor(363.1771),tensor(44.0159),tensor(66.3187)
tensor(35.7238),tensor(305.5103),tensor(25.2726),tensor(34.4764)
tensor(390.4224),tensor(305.8113),tensor(19.0175),tensor(31.4866)
tensor(317.7173),tensor(291.3121),tensor(15.6185),tensor(22.5087)
tensor(232.1927),tensor(283.5324),tensor(11.4074),tensor(16.0816)
----- NEW FRAME -----
tensor(391.5449),tensor(314.4250),tensor(21.8258),tensor(34.4550)
tensor(218.1125),tensor(287.4984),tensor(13.1738),tensor(19.9056)
tensor(310.0920),tensor(297.2714),tensor(16.8824),tensor(26.0977)
tensor(630.0495),tensor(391.4531),tensor(19.9010),tensor(61.0785)
----- NEW FRAME -----
tensor(391.8841),tensor(326.3685),tensor(24.0913),tensor(40.8992)
tensor(301.3375),tensor(305.1883),tensor(17.6903),tensor(26.6051)
tensor(202.2937),tensor(294.6614),tensor(13.5572),tensor(21.8855)
----- NEW FRAME -----
tensor(409.2892),tensor(337.4487),tensor(28.5369),tensor(44.7594)
tensor(305.5337),tensor(309.9792),tensor(19.7131),tensor(29.0309)
tensor(198.9254),tensor(298.5693),tensor(15.6578),tensor(21.8326)
----- NEW FRAME -----
tensor(495.2961),tensor(350.3454),tensor(36.1646),tensor(56.0605)
tensor(361.7632),tensor(314.0226),tensor(20.9573),tensor(33.7000)
tensor(247.8924),tensor(298.5895),tensor(16.6672),tensor(23.2478)
----- NEW FRAME -----
tensor(583.8470),tensor(366.5979),tensor(44.6488),tensor(63.6017)
tensor(411.4886),tensor(318.1997),tensor(23.6970),tensor(36.0133)
tensor(4.2573),tensor(282.8919),tensor(8.5146),tensor(19.0851)
tensor(285.5652),tensor(299.1199),tensor(17.7202),tensor(25.6476)
----- NEW FRAME -----
tensor(463.8130),tensor(320.7175),tensor(27.3396),tensor(40.6382)
tensor(319.8918),tensor(296.9144),tensor(18.4603),tensor(26.8911)
tensor(128.9342),tensor(284.2550),tensor(14.5082),tensor(19.4201)
tensor(223.4099),tensor(288.5685),tensor(13.9432),tensor(20.8075)
tensor(4.3497),tensor(92.3792),tensor(8.6993),tensor(17.9736)
----- NEW FRAME -----
tensor(361.0533),tensor(298.1418),tensor(18.1774),tensor(29.6282)
tensor(527.9186),tensor(328.5788),tensor(28.9336),tensor(45.5283)
tensor(163.5977),tensor(280.8848),tensor(14.9349),tensor(20.1442)
tensor(69.1296),tensor(276.5709),tensor(14.8069),tensor(19.0806)
----- NEW FRAME -----
tensor(552.9361),tensor(335.7943),tensor(32.2244),tensor(49.4158)
tensor(367.0885),tensor(299.4139),tensor(19.3557),tensor(31.8113)
tensor(258.6886),tensor(288.0132),tensor(14.7701),tensor(23.0992)
----- NEW FRAME -----
tensor(371.6426),tensor(304.2595),tensor(20.6895),tensor(35.8160)
tensor(582.5826),tensor(346.3839),tensor(34.5564),tensor(53.4713)
tensor(255.4390),tensor(289.7325),tensor(17.3285),tensor(25.3459)
tensor(51.7309),tensor(278.7809),tensor(14.6190),tensor(20.9571)
----- NEW FRAME -----
tensor(377.3507),tensor(309.6872),tensor(22.2089),tensor(36.9412)
tensor(620.2361),tensor(360.9135),tensor(39.3494),tensor(61.5421)
tensor(253.0598),tensor(292.7262),tensor(16.5036),tensor(26.1245)
tensor(42.0437),tensor(280.5190),tensor(14.0315),tensor(20.1505)
tensor(145.8273),tensor(286.8458),tensor(14.9951),tensor(23.0558)
tensor(23.2063),tensor(15.5783),tensor(8.8590),tensor(10.0607)
----- NEW FRAME -----
tensor(385.2326),tensor(317.8439),tensor(25.0948),tensor(40.8900)
tensor(248.8964),tensor(298.3336),tensor(17.9257),tensor(29.3790)
tensor(22.0852),tensor(15.1622),tensor(11.2190),tensor(10.7224)
tensor(136.3881),tensor(290.1972),tensor(16.6975),tensor(25.6255)
tensor(28.0170),tensor(283.9303),tensor(15.4061),tensor(22.5610)
----- NEW FRAME -----
tensor(388.8089),tensor(326.9337),tensor(27.2252),tensor(43.8424)
tensor(239.6691),tensor(304.3301),tensor(19.8608),tensor(31.7249)
tensor(7.3015),tensor(288.3569),tensor(14.6029),tensor(22.2978)
tensor(13.8864),tensor(11.9533),tensor(15.4504),tensor(18.3092)
tensor(119.3696),tensor(295.6430),tensor(18.1932),tensor(25.6862)
----- NEW FRAME -----
tensor(416.0707),tensor(337.4538),tensor(32.8992),tensor(50.7901)
tensor(246.9267),tensor(308.2982),tensor(21.1214),tensor(33.2488)
tensor(5.4839),tensor(290.6680),tensor(10.9679),tensor(23.0266)
tensor(119.1935),tensor(298.0259),tensor(19.2618),tensor(27.5109)
tensor(16.0993),tensor(10.4523),tensor(17.5528),tensor(20.9046)
----- NEW FRAME -----
tensor(525.6252),tensor(358.9157),tensor(46.1015),tensor(65.6247)
tensor(309.6694),tensor(313.4677),tensor(25.7785),tensor(40.1643)
tensor(175.3927),tensor(299.8106),tensor(20.8609),tensor(30.8298)
tensor(60.5209),tensor(292.8218),tensor(19.3128),tensor(26.2737)
tensor(74.7491),tensor(20.5059),tensor(19.7099),tensor(20.9294)
----- NEW FRAME -----
tensor(389.8988),tensor(324.8960),tensor(28.5493),tensor(42.3566)
tensor(241.1332),tensor(304.7766),tensor(20.7369),tensor(34.7710)
tensor(126.3284),tensor(295.5867),tensor(19.6911),tensor(23.9670)
tensor(141.5436),tensor(29.7885),tensor(20.4368),tensor(21.5625)
----- NEW FRAME -----
tensor(496.1173),tensor(339.1346),tensor(34.9334),tensor(50.1930)
tensor(312.5269),tensor(308.9375),tensor(22.8376),tensor(33.9852)
tensor(194.6844),tensor(296.5702),tensor(18.1635),tensor(25.0880)
tensor(205.9441),tensor(35.1546),tensor(19.7202),tensor(20.2606)
tensor(4.8585),tensor(39.2607),tensor(9.7170),tensor(14.2187)
----- NEW FRAME -----
tensor(394.0998),tensor(320.0626),tensor(25.5099),tensor(36.4287)
tensor(628.5482),tensor(364.3337),tensor(22.9036),tensor(59.9971)
tensor(262.1238),tensor(300.9781),tensor(20.2021),tensor(26.4188)
tensor(271.0579),tensor(39.2195),tensor(17.4252),tensor(18.9562)
tensor(157.6189),tensor(293.0840),tensor(18.7593),tensor(26.3250)
----- NEW FRAME -----
tensor(482.5665),tensor(330.1172),tensor(29.9576),tensor(44.7292)
tensor(324.3569),tensor(304.0981),tensor(20.8761),tensor(30.9873)
tensor(214.9799),tensor(294.1165),tensor(17.9269),tensor(27.0551)
tensor(3.9392),tensor(276.2032),tensor(7.8783),tensor(16.3666)
tensor(135.4931),tensor(30.9361),tensor(22.7989),tensor(61.8723)
----- NEW FRAME -----
tensor(563.7056),tensor(345.1824),tensor(37.3333),tensor(52.7469)
tensor(366.8334),tensor(308.6039),tensor(21.8488),tensor(32.8558)
tensor(248.5005),tensor(296.1241),tensor(17.5326),tensor(28.3477)
tensor(364.7374),tensor(33.5330),tensor(13.0402),tensor(15.6869)
----- NEW FRAME -----
tensor(412.9340),tensor(315.7092),tensor(23.9685),tensor(36.3450)
tensor(279.1803),tensor(298.5150),tensor(18.5808),tensor(28.9236)
tensor(398.5306),tensor(30.4572),tensor(11.0703),tensor(12.7578)
tensor(164.4976),tensor(285.1132),tensor(13.6433),tensor(21.9099)
----- NEW FRAME -----
tensor(470.2827),tensor(326.4275),tensor(27.8467),tensor(42.2239)
tensor(314.2183),tensor(302.9925),tensor(18.9099),tensor(33.3569)
tensor(433.7787),tensor(25.5146),tensor(11.6010),tensor(11.3032)
tensor(194.4243),tensor(286.3477),tensor(13.2965),tensor(22.3552)
----- NEW FRAME -----
tensor(544.2871),tensor(341.1840),tensor(34.9167),tensor(52.3491)
tensor(352.4159),tensor(308.5272),tensor(21.5337),tensor(35.6390)
tensor(122.1766),tensor(276.8494),tensor(11.9901),tensor(17.4733)
----- NEW FRAME -----
tensor(397.7862),tensor(316.7383),tensor(23.7649),tensor(38.6586)
tensor(632.1221),tensor(365.5392),tensor(15.7559),tensor(51.7144)
tensor(253.3379),tensor(291.9318),tensor(15.4991),tensor(25.0946)
----- NEW FRAME -----
tensor(460.3137),tensor(327.4755),tensor(28.4274),tensor(46.9681)
tensor(291.0055),tensor(296.0924),tensor(16.3670),tensor(25.4933)
----- NEW FRAME -----
tensor(546.4926),tensor(344.7162),tensor(36.4885),tensor(55.0985)
tensor(335.1423),tensor(300.3387),tensor(18.4315),tensor(30.2922)
tensor(12.0816),tensor(284.4706),tensor(24.1632),tensor(27.4767)
----- NEW FRAME -----
tensor(385.4678),tensor(307.2960),tensor(19.4128),tensor(32.1843)
tensor(370.9910),tensor(170.5859),tensor(25.4504),tensor(45.6729)
----- NEW FRAME -----
tensor(440.4844),tensor(315.2303),tensor(25.3730),tensor(37.5717)
tensor(298.8464),tensor(287.8767),tensor(14.4901),tensor(22.2020)
tensor(405.3841),tensor(177.9837),tensor(25.7614),tensor(41.7125)
tensor(69.3905),tensor(288.4151),tensor(19.0277),tensor(32.6188)
----- NEW FRAME -----
tensor(505.1226),tensor(326.2092),tensor(30.9016),tensor(43.6138)
tensor(95.0810),tensor(294.7515),tensor(18.3805),tensor(24.8950)
tensor(334.6094),tensor(292.3710),tensor(16.2199),tensor(19.5797)
----- NEW FRAME -----
tensor(591.2576),tensor(344.6295),tensor(35.3442),tensor(52.2139)
tensor(371.9764),tensor(295.3466),tensor(14.5816),tensor(18.5436)
tensor(117.8072),tensor(298.5771),tensor(19.4784),tensor(26.4858)
----- NEW FRAME -----
tensor(138.2994),tensor(302.4185),tensor(19.6771),tensor(28.1287)
tensor(413.9467),tensor(297.5477),tensor(17.8132),tensor(24.3391)
tensor(526.3113),tensor(137.6823),tensor(18.7622),tensor(17.2514)
----- NEW FRAME -----
tensor(152.1556),tensor(305.7270),tensor(21.5201),tensor(32.0300)
tensor(457.5470),tensor(302.9161),tensor(19.7692),tensor(29.3241)
----- NEW FRAME -----
tensor(143.4473),tensor(311.6733),tensor(24.6624),tensor(36.2788)
tensor(487.4218),tensor(312.0262),tensor(19.2831),tensor(25.9456)
tensor(586.0780),tensor(14.7351),tensor(16.4202),tensor(12.3603)
----- NEW FRAME -----
tensor(119.4411),tensor(321.1409),tensor(30.0854),tensor(43.1243)
tensor(516.4475),tensor(317.6689),tensor(23.2566),tensor(34.2064)
tensor(598.7277),tensor(7.8094),tensor(20.4535),tensor(15.6189)
----- NEW FRAME -----
tensor(79.0056),tensor(337.7979),tensor(35.4068),tensor(50.7355)
tensor(551.4179),tensor(331.0236),tensor(28.8213),tensor(42.5573)
tensor(606.5635),tensor(101.9668),tensor(28.7827),tensor(64.0119)
----- NEW FRAME -----
tensor(607.5327),tensor(347.0127),tensor(37.2581),tensor(58.7864)
tensor(22.1526),tensor(358.4692),tensor(44.3052),tensor(63.8943)
tensor(419.8085),tensor(291.3006),tensor(15.4046),tensor(24.8881)
----- NEW FRAME -----
tensor(431.3590),tensor(296.1072),tensor(17.3081),tensor(27.0567)
tensor(159.6404),tensor(297.7963),tensor(18.2714),tensor(26.9144)
----- NEW FRAME -----
tensor(138.3851),tensor(304.4677),tensor(21.3817),tensor(33.8503)
tensor(380.1075),tensor(280.8579),tensor(12.2831),tensor(19.5154)
tensor(451.4330),tensor(302.1658),tensor(18.7952),tensor(29.9495)
tensor(632.0329),tensor(107.0412),tensor(15.9342),tensor(32.2660)
----- NEW FRAME -----
tensor(474.4092),tensor(312.9665),tensor(24.4879),tensor(35.8494)
tensor(101.3786),tensor(314.2784),tensor(26.6462),tensor(36.7683)
tensor(636.4727),tensor(110.6741),tensor(7.0546),tensor(19.2391)
tensor(385.0530),tensor(283.6790),tensor(12.4855),tensor(21.0762)
----- NEW FRAME -----
tensor(527.2781),tensor(332.9278),tensor(33.0287),tensor(49.8514)
tensor(55.5931),tensor(332.6872),tensor(33.8695),tensor(49.2828)
tensor(402.9766),tensor(290.5414),tensor(14.3204),tensor(26.0885)
----- NEW FRAME -----
tensor(430.0513),tensor(295.9194),tensor(16.8774),tensor(26.0638)
tensor(148.9456),tensor(290.6752),tensor(19.4092),tensor(35.0139)
tensor(620.9363),tensor(369.4959),tensor(38.1274),tensor(68.2289)
tensor(346.9639),tensor(280.3215),tensor(11.4726),tensor(18.1158)
tensor(636.2164),tensor(181.5949),tensor(7.5652),tensor(20.2094)
----- NEW FRAME -----
tensor(460.2889),tensor(301.2685),tensor(19.0797),tensor(29.9598)
tensor(128.3533),tensor(293.2335),tensor(23.9135),tensor(40.7803)
tensor(359.1295),tensor(281.2458),tensor(12.7867),tensor(18.5310)
----- NEW FRAME -----
tensor(84.9314),tensor(307.4497),tensor(25.4528),tensor(35.3495)
tensor(109.5503),tensor(284.4650),tensor(16.8244),tensor(22.7150)
tensor(498.8338),tensor(307.9942),tensor(24.2535),tensor(39.1690)
tensor(369.4261),tensor(283.1061),tensor(14.2144),tensor(21.7498)
----- NEW FRAME -----
tensor(22.5540),tensor(318.1723),tensor(35.6080),tensor(69.8811)
